episode_uid,run_id,execution_order_in_run,task_suite_name,task_id,task_description,initial_state_index,trial_index,eval_seed,episode_seed,bddl_relative_path,bddl_sha256,init_state_file_relative_path,init_state_file_sha256,libero_pro_commit
libero_goal_object::task05::init044::eval_seed000,goal_object_t40to49,55,libero_goal_object,5,push the plate to the front of the stove,44,44,0,44,libero_pro/bddl_files/libero_goal_object/push_the_plate_to_the_front_of_the_stove.bddl,05a04afe0e756395b4968ee3eec0a9715ec240959086eb8c874aeb62db227ec0,libero_pro/init_files/libero_goal_object/push_the_plate_to_the_front_of_the_stove.pruned_init,b15f1d48659f7ecf74ddc6be499a9238f10e5a93e33664adcae215ba028a573f,UNAVAILABLE_NOT_A_GIT_CHECKOUT
libero_goal_object::task05::init045::eval_seed000,goal_object_t40to49,56,libero_goal_object,5,push the plate to the front of the stove,45,45,0,45,libero_pro/bddl_files/libero_goal_object/push_the_plate_to_the_front_of_the_stove.bddl,05a04afe0e756395b4968ee3eec0a9715ec240959086eb8c874aeb62db227ec0,libero_pro/init_files/libero_goal_object/push_the_plate_to_the_front_of_the_stove.pruned_init,b15f1d48659f7ecf74ddc6be499a9238f10e5a93e33664adcae215ba028a573f,UNAVAILABLE_NOT_A_GIT_CHECKOUT
libero_goal_object::task05::init046::eval_seed000,goal_object_t40to49,57,libero_goal_object,5,push the plate to the front of the stove,46,46,0,46,libero_pro/bddl_files/libero_goal_object/push_the_plate_to_the_front_of_the_stove.bddl,05a04afe0e756395b4968ee3eec0a9715ec240959086eb8c874aeb62db227ec0,libero_pro/init_files/libero_goal_object/push_the_plate_to_the_front_of_the_stove.pruned_init,b15f1d48659f7ecf74ddc6be499a9238f10e5a93e33664adcae215ba028a573f,UNAVAILABLE_NOT_A_GIT_CHECKOUT
libero_goal_object::task05::init047::eval_seed000,goal_object_t40to49,58,libero_goal_object,5,push the plate to the front of the stove,47,47,0,47,libero_pro/bddl_files/libero_goal_object/push_the_plate_to_the_front_of_the_stove.bddl,05a04afe0e756395b4968ee3eec0a9715ec240959086eb8c874aeb62db227ec0,libero_pro/init_files/libero_goal_object/push_the_plate_to_the_front_of_the_stove.pruned_init,b15f1d48659f7ecf74ddc6be499a9238f10e5a93e33664adcae215ba028a573f,UNAVAILABLE_NOT_A_GIT_CHECKOUT
libero_goal_object::task05::init048::eval_seed000,goal_object_t40to49,59,libero_goal_object,5,push the plate to the front of the stove,48,48,0,48,libero_pro/bddl_files/libero_goal_object/push_the_plate_to_the_front_of_the_stove.bddl,05a04afe0e756395b4968ee3eec0a9715ec240959086eb8c874aeb62db227ec0,libero_pro/init_files/libero_goal_object/push_the_plate_to_the_front_of_the_stove.pruned_init,b15f1d48659f7ecf74ddc6be499a9238f10e5a93e33664adcae215ba028a573f,UNAVAILABLE_NOT_A_GIT_CHECKOUT
libero_goal_object::task05::init049::eval_seed000,goal_object_t40to49,60,libero_goal_object,5,push the plate to the front of the stove,49,49,0,49,libero_pro/bddl_files/libero_goal_object/push_the_plate_to_the_front_of_the_stove.bddl,05a04afe0e756395b4968ee3eec0a9715ec240959086eb8c874aeb62db227ec0,libero_pro/init_files/libero_goal_object/push_the_plate_to_the_front_of_the_stove.pruned_init,b15f1d48659f7ecf74ddc6be499a9238f10e5a93e33664adcae215ba028a573f,UNAVAILABLE_NOT_A_GIT_CHECKOUT
libero_goal_object::task06::init040::eval_seed000,goal_object_t40to49,61,libero_goal_object,6,put the cream cheese on the bowl,40,40,0,40,libero_pro/bddl_files/libero_goal_object/put_the_cream_cheese_in_the_bowl.bddl,f7fb5c20c12bdce1fa989a2c863daa7732180d714bdb78453f2074629ae43688,libero_pro/init_files/libero_goal_object/put_the_cream_cheese_in_the_bowl.pruned_init,2bf294b1ebb56766c440441139c49292bede8587793cadcb93f6a418cd3d7c10,UNAVAILABLE_NOT_A_GIT_CHECKOUT
libero_goal_object::task06::init041::eval_seed000,goal_object_t40to49,62,libero_goal_object,6,put the cream cheese on the bowl,41,41,0,41,libero_pro/bddl_files/libero_goal_object/put_the_cream_cheese_in_the_bowl.bddl,f7fb5c20c12bdce1fa989a2c863daa7732180d714bdb78453f2074629ae43688,libero_pro/init_files/libero_goal_object/put_the_cream_cheese_in_the_bowl.pruned_init,2bf294b1ebb56766c440441139c49292bede8587793cadcb93f6a418cd3d7c10,UNAVAILABLE_NOT_A_GIT_CHECKOUT
libero_goal_object::task06::init042::eval_seed000,goal_object_t40to49,63,libero_goal_object,6,put the cream cheese on the bowl,42,42,0,42,libero_pro/bddl_files/libero_goal_object/put_the_cream_cheese_in_the_bowl.bddl,f7fb5c20c12bdce1fa989a2c863daa7732180d714bdb78453f2074629ae43688,libero_pro/init_files/libero_goal_object/put_the_cream_cheese_in_the_bowl.pruned_init,2bf294b1ebb56766c440441139c49292bede8587793cadcb93f6a418cd3d7c10,UNAVAILABLE_NOT_A_GIT_CHECKOUT
libero_goal_object::task06::init043::eval_seed000,goal_object_t40to49,64,libero_goal_object,6,put the cream cheese on the bowl,43,43,0,43,libero_pro/bddl_files/libero_goal_object/put_the_cream_cheese_in_the_bowl.bddl,f7fb5c20c12bdce1fa989a2c863daa7732180d714bdb78453f2074629ae43688,libero_pro/init_files/libero_goal_object/put_the_cream_cheese_in_the_bowl.pruned_init,2bf294b1ebb56766c440441139c49292bede8587793cadcb93f6a418cd3d7c10,UNAVAILABLE_NOT_A_GIT_CHECKOUT
libero_goal_object::task06::init044::eval_seed000,goal_object_t40to49,65,libero_goal_object,6,put the cream cheese on the bowl,44,44,0,44,libero_pro/bddl_files/libero_goal_object/put_the_cream_cheese_in_the_bowl.bddl,f7fb5c20c12bdce1fa989a2c863daa7732180d714bdb78453f2074629ae43688,libero_pro/init_files/libero_goal_object/put_the_cream_cheese_in_the_bowl.pruned_init,2bf294b1ebb56766c440441139c49292bede8587793cadcb93f6a418cd3d7c10,UNAVAILABLE_NOT_A_GIT_CHECKOUT
libero_goal_object::task06::init045::eval_seed000,goal_object_t40to49,66,libero_goal_object,6,put the cream cheese on the bowl,45,45,0,45,libero_pro/bddl_files/libero_goal_object/put_the_cream_cheese_in_the_bowl.bddl,f7fb5c20c12bdce1fa989a2c863daa7732180d714bdb78453f2074629ae43688,libero_pro/init_files/libero_goal_object/put_the_cream_cheese_in_the_bowl.pruned_init,2bf294b1ebb56766c440441139c49292bede8587793cadcb93f6a418cd3d7c10,UNAVAILABLE_NOT_A_GIT_CHECKOUT
libero_goal_object::task06::init046::eval_seed000,goal_object_t40to49,67,libero_goal_object,6,put the cream cheese on the bowl,46,46,0,46,libero_pro/bddl_files/libero_goal_object/put_the_cream_cheese_in_the_bowl.bddl,f7fb5c20c12bdce1fa989a2c863daa7732180d714bdb78453f2074629ae43688,libero_pro/init_files/libero_goal_object/put_the_cream_cheese_in_the_bowl.pruned_init,2bf294b1ebb56766c440441139c49292bede8587793cadcb93f6a418cd3d7c10,UNAVAILABLE_NOT_A_GIT_CHECKOUT
libero_goal_object::task06::init047::eval_seed000,goal_object_t40to49,68,libero_goal_object,6,put the cream cheese on the bowl,47,47,0,47,libero_pro/bddl_files/libero_goal_object/put_the_cream_cheese_in_the_bowl.bddl,f7fb5c20c12bdce1fa989a2c863daa7732180d714bdb78453f2074629ae43688,libero_pro/init_files/libero_goal_object/put_the_cream_cheese_in_the_bowl.pruned_init,2bf294b1ebb56766c440441139c49292bede8587793cadcb93f6a418cd3d7c10,UNAVAILABLE_NOT_A_GIT_CHECKOUT
libero_goal_object::task06::init048::eval_seed000,goal_object_t40to49,69,libero_goal_object,6,put the cream cheese on the bowl,48,48,0,48,libero_pro/bddl_files/libero_goal_object/put_the_cream_cheese_in_the_bowl.bddl,f7fb5c20c12bdce1fa989a2c863daa7732180d714bdb78453f2074629ae43688,libero_pro/init_files/libero_goal_object/put_the_cream_cheese_in_the_bowl.pruned_init,2bf294b1ebb56766c440441139c49292bede8587793cadcb93f6a418cd3d7c10,UNAVAILABLE_NOT_A_GIT_CHECKOUT
libero_goal_object::task06::init049::eval_seed000,goal_object_t40to49,70,libero_goal_object,6,put the cream cheese on the bowl,49,49,0,49,libero_pro/bddl_files/libero_goal_object/put_the_cream_cheese_in_the_bowl.bddl,f7fb5c20c12bdce1fa989a2c863daa7732180d714bdb78453f2074629ae43688,libero_pro/init_files/libero_goal_object/put_the_cream_cheese_in_the_bowl.pruned_init,2bf294b1ebb56766c440441139c49292bede8587793cadcb93f6a418cd3d7c10,UNAVAILABLE_NOT_A_GIT_CHECKOUT
libero_goal_object::task07::init040::eval_seed000,goal_object_t40to49,71,libero_goal_object,7,turn on the stove,40,40,0,40,libero_pro/bddl_files/libero_goal_object/turn_on_the_stove.bddl,9766aeef78848b2e41711b253b3cf1602a4c11ca8d37f7aa047a40a6d6f2ff3e,libero_pro/init_files/libero_goal_object/turn_on_the_stove.pruned_init,6d95f205b6492b3f69453d5117559f95f6f32c195f92192ef1040fc3de1966d5,UNAVAILABLE_NOT_A_GIT_CHECKOUT
libero_goal_object::task07::init041::eval_seed000,goal_object_t40to49,72,libero_goal_object,7,turn on the stove,41,41,0,41,libero_pro/bddl_files/libero_goal_object/turn_on_the_stove.bddl,9766aeef78848b2e41711b253b3cf1602a4c11ca8d37f7aa047a40a6d6f2ff3e,libero_pro/init_files/libero_goal_object/turn_on_the_stove.pruned_init,6d95f205b6492b3f69453d5117559f95f6f32c195f92192ef1040fc3de1966d5,UNAVAILABLE_NOT_A_GIT_CHECKOUT
libero_goal_object::task07::init042::eval_seed000,goal_object_t40to49,73,libero_goal_object,7,turn on the stove,42,42,0,42,libero_pro/bddl_files/libero_goal_object/turn_on_the_stove.bddl,9766aeef78848b2e41711b253b3cf1602a4c11ca8d37f7aa047a40a6d6f2ff3e,libero_pro/init_files/libero_goal_object/turn_on_the_stove.pruned_init,6d95f205b6492b3f69453d5117559f95f6f32c195f92192ef1040fc3de1966d5,UNAVAILABLE_NOT_A_GIT_CHECKOUT
libero_goal_object::task07::init043::eval_seed000,goal_object_t40to49,74,libero_goal_object,7,turn on the stove,43,43,0,43,libero_pro/bddl_files/libero_goal_object/turn_on_the_stove.bddl,9766aeef78848b2e41711b253b3cf1602a4c11ca8d37f7aa047a40a6d6f2ff3e,libero_pro/init_files/libero_goal_object/turn_on_the_stove.pruned_init,6d95f205b6492b3f69453d5117559f95f6f32c195f92192ef1040fc3de1966d5,UNAVAILABLE_NOT_A_GIT_CHECKOUT
libero_goal_object::task07::init044::eval_seed000,goal_object_t40to49,75,libero_goal_object,7,turn on the stove,44,44,0,44,libero_pro/bddl_files/libero_goal_object/turn_on_the_stove.bddl,9766aeef78848b2e41711b253b3cf1602a4c11ca8d37f7aa047a40a6d6f2ff3e,libero_pro/init_files/libero_goal_object/turn_on_the_stove.pruned_init,6d95f205b6492b3f69453d5117559f95f6f32c195f92192ef1040fc3de1966d5,UNAVAILABLE_NOT_A_GIT_CHECKOUT
libero_goal_object::task07::init045::eval_seed000,goal_object_t40to49,76,libero_goal_object,7,turn on the stove,45,45,0,45,libero_pro/bddl_files/libero_goal_object/turn_on_the_stove.bddl,9766aeef78848b2e41711b253b3cf1602a4c11ca8d37f7aa047a40a6d6f2ff3e,libero_pro/init_files/libero_goal_object/turn_on_the_stove.pruned_init,6d95f205b6492b3f69453d5117559f95f6f32c195f92192ef1040fc3de1966d5,UNAVAILABLE_NOT_A_GIT_CHECKOUT
libero_goal_object::task07::init046::eval_seed000,goal_object_t40to49,77,libero_goal_object,7,turn on the stove,46,46,0,46,libero_pro/bddl_files/libero_goal_object/turn_on_the_stove.bddl,9766aeef78848b2e41711b253b3cf1602a4c11ca8d37f7aa047a40a6d6f2ff3e,libero_pro/init_files/libero_goal_object/turn_on_the_stove.pruned_init,6d95f205b6492b3f69453d5117559f95f6f32c195f92192ef1040fc3de1966d5,UNAVAILABLE_NOT_A_GIT_CHECKOUT
libero_goal_object::task07::init047::eval_seed000,goal_object_t40to49,78,libero_goal_object,7,turn on the stove,47,47,0,47,libero_pro/bddl_files/libero_goal_object/turn_on_the_stove.bddl,9766aeef78848b2e41711b253b3cf1602a4c11ca8d37f7aa047a40a6d6f2ff3e,libero_pro/init_files/libero_goal_object/turn_on_the_stove.pruned_init,6d95f205b6492b3f69453d5117559f95f6f32c195f92192ef1040fc3de1966d5,UNAVAILABLE_NOT_A_GIT_CHECKOUT
libero_goal_object::task07::init048::eval_seed000,goal_object_t40to49,79,libero_goal_object,7,turn on the stove,48,48,0,48,libero_pro/bddl_files/libero_goal_object/turn_on_the_stove.bddl,9766aeef78848b2e41711b253b3cf1602a4c11ca8d37f7aa047a40a6d6f2ff3e,libero_pro/init_files/libero_goal_object/turn_on_the_stove.pruned_init,6d95f205b6492b3f69453d5117559f95f6f32c195f92192ef1040fc3de1966d5,UNAVAILABLE_NOT_A_GIT_CHECKOUT
libero_goal_object::task07::init049::eval_seed000,goal_object_t40to49,80,libero_goal_object,7,turn on the stove,49,49,0,49,libero_pro/bddl_files/libero_goal_object/turn_on_the_stove.bddl,9766aeef78848b2e41711b253b3cf1602a4c11ca8d37f7aa047a40a6d6f2ff3e,libero_pro/init_files/libero_goal_object/turn_on_the_stove.pruned_init,6d95f205b6492b3f69453d5117559f95f6f32c195f92192ef1040fc3de1966d5,UNAVAILABLE_NOT_A_GIT_CHECKOUT
libero_goal_object::task08::init040::eval_seed000,goal_object_t40to49,81,libero_goal_object,8,put the bowl on the plate,40,40,0,40,libero_pro/bddl_files/libero_goal_object/put_the_bowl_on_the_plate.bddl,69af3a8a44a5e2848894a13db9ecc0fb8b87ac8149fc6c18e1e0623bb7d8a5ce,libero_pro/init_files/libero_goal_object/put_the_bowl_on_the_plate.pruned_init,91bd3f2bfe19865bc532e62073231b3fe0e5ad7a268d3b72fc87f273c2216e93,UNAVAILABLE_NOT_A_GIT_CHECKOUT
libero_goal_object::task08::init041::eval_seed000,goal_object_t40to49,82,libero_goal_object,8,put the bowl on the plate,41,41,0,41,libero_pro/bddl_files/libero_goal_object/put_the_bowl_on_the_plate.bddl,69af3a8a44a5e2848894a13db9ecc0fb8b87ac8149fc6c18e1e0623bb7d8a5ce,libero_pro/init_files/libero_goal_object/put_the_bowl_on_the_plate.pruned_init,91bd3f2bfe19865bc532e62073231b3fe0e5ad7a268d3b72fc87f273c2216e93,UNAVAILABLE_NOT_A_GIT_CHECKOUT
libero_goal_object::task08::init042::eval_seed000,goal_object_t40to49,83,libero_goal_object,8,put the bowl on the plate,42,42,0,42,libero_pro/bddl_files/libero_goal_object/put_the_bowl_on_the_plate.bddl,69af3a8a44a5e2848894a13db9ecc0fb8b87ac8149fc6c18e1e0623bb7d8a5ce,libero_pro/init_files/libero_goal_object/put_the_bowl_on_the_plate.pruned_init,91bd3f2bfe19865bc532e62073231b3fe0e5ad7a268d3b72fc87f273c2216e93,UNAVAILABLE_NOT_A_GIT_CHECKOUT
libero_goal_object::task08::init043::eval_seed000,goal_object_t40to49,84,libero_goal_object,8,put the bowl on the plate,43,43,0,43,libero_pro/bddl_files/libero_goal_object/put_the_bowl_on_the_plate.bddl,69af3a8a44a5e2848894a13db9ecc0fb8b87ac8149fc6c18e1e0623bb7d8a5ce,libero_pro/init_files/libero_goal_object/put_the_bowl_on_the_plate.pruned_init,91bd3f2bfe19865bc532e62073231b3fe0e5ad7a268d3b72fc87f273c2216e93,UNAVAILABLE_NOT_A_GIT_CHECKOUT
libero_goal_object::task08::init044::eval_seed000,goal_object_t40to49,85,libero_goal_object,8,put the bowl on the plate,44,44,0,44,libero_pro/bddl_files/libero_goal_object/put_the_bowl_on_the_plate.bddl,69af3a8a44a5e2848894a13db9ecc0fb8b87ac8149fc6c18e1e0623bb7d8a5ce,libero_pro/init_files/libero_goal_object/put_the_bowl_on_the_plate.pruned_init,91bd3f2bfe19865bc532e62073231b3fe0e5ad7a268d3b72fc87f273c2216e93,UNAVAILABLE_NOT_A_GIT_CHECKOUT
libero_goal_object::task08::init045::eval_seed000,goal_object_t40to49,86,libero_goal_object,8,put the bowl on the plate,45,45,0,45,libero_pro/bddl_files/libero_goal_object/put_the_bowl_on_the_plate.bddl,69af3a8a44a5e2848894a13db9ecc0fb8b87ac8149fc6c18e1e0623bb7d8a5ce,libero_pro/init_files/libero_goal_object/put_the_bowl_on_the_plate.pruned_init,91bd3f2bfe19865bc532e62073231b3fe0e5ad7a268d3b72fc87f273c2216e93,UNAVAILABLE_NOT_A_GIT_CHECKOUT
libero_goal_object::task08::init046::eval_seed000,goal_object_t40to49,87,libero_goal_object,8,put the bowl on the plate,46,46,0,46,libero_pro/bddl_files/libero_goal_object/put_the_bowl_on_the_plate.bddl,69af3a8a44a5e2848894a13db9ecc0fb8b87ac8149fc6c18e1e0623bb7d8a5ce,libero_pro/init_files/libero_goal_object/put_the_bowl_on_the_plate.pruned_init,91bd3f2bfe19865bc532e62073231b3fe0e5ad7a268d3b72fc87f273c2216e93,UNAVAILABLE_NOT_A_GIT_CHECKOUT
libero_goal_object::task08::init047::eval_seed000,goal_object_t40to49,88,libero_goal_object,8,put the bowl on the plate,47,47,0,47,libero_pro/bddl_files/libero_goal_object/put_the_bowl_on_the_plate.bddl,69af3a8a44a5e2848894a13db9ecc0fb8b87ac8149fc6c18e1e0623bb7d8a5ce,libero_pro/init_files/libero_goal_object/put_the_bowl_on_the_plate.pruned_init,91bd3f2bfe19865bc532e62073231b3fe0e5ad7a268d3b72fc87f273c2216e93,UNAVAILABLE_NOT_A_GIT_CHECKOUT
libero_goal_object::task08::init048::eval_seed000,goal_object_t40to49,89,libero_goal_object,8,put the bowl on the plate,48,48,0,48,libero_pro/bddl_files/libero_goal_object/put_the_bowl_on_the_plate.bddl,69af3a8a44a5e2848894a13db9ecc0fb8b87ac8149fc6c18e1e0623bb7d8a5ce,libero_pro/init_files/libero_goal_object/put_the_bowl_on_the_plate.pruned_init,91bd3f2bfe19865bc532e62073231b3fe0e5ad7a268d3b72fc87f273c2216e93,UNAVAILABLE_NOT_A_GIT_CHECKOUT
libero_goal_object::task08::init049::eval_seed000,goal_object_t40to49,90,libero_goal_object,8,put the bowl on the plate,49,49,0,49,libero_pro/bddl_files/libero_goal_object/put_the_bowl_on_the_plate.bddl,69af3a8a44a5e2848894a13db9ecc0fb8b87ac8149fc6c18e1e0623bb7d8a5ce,libero_pro/init_files/libero_goal_object/put_the_bowl_on_the_plate.pruned_init,91bd3f2bfe19865bc532e62073231b3fe0e5ad7a268d3b72fc87f273c2216e93,UNAVAILABLE_NOT_A_GIT_CHECKOUT
libero_goal_object::task09::init040::eval_seed000,goal_object_t40to49,91,libero_goal_object,9,put the wine bottle on the rack,40,40,0,40,libero_pro/bddl_files/libero_goal_object/put_the_wine_bottle_on_the_rack.bddl,4cf8e44712a7a269200114ef61176e4b8a1b21d1531b09abaf2478f0b8fe0769,libero_pro/init_files/libero_goal_object/put_the_wine_bottle_on_the_rack.pruned_init,45f7e4e88cef72525904bb8f8ac57fa4fa51d277f2a7b9718beee0f6b657e9f0,UNAVAILABLE_NOT_A_GIT_CHECKOUT
libero_goal_object::task09::init041::eval_seed000,goal_object_t40to49,92,libero_goal_object,9,put the wine bottle on the rack,41,41,0,41,libero_pro/bddl_files/libero_goal_object/put_the_wine_bottle_on_the_rack.bddl,4cf8e44712a7a269200114ef61176e4b8a1b21d1531b09abaf2478f0b8fe0769,libero_pro/init_files/libero_goal_object/put_the_wine_bottle_on_the_rack.pruned_init,45f7e4e88cef72525904bb8f8ac57fa4fa51d277f2a7b9718beee0f6b657e9f0,UNAVAILABLE_NOT_A_GIT_CHECKOUT
libero_goal_object::task09::init042::eval_seed000,goal_object_t40to49,93,libero_goal_object,9,put the wine bottle on the rack,42,42,0,42,libero_pro/bddl_files/libero_goal_object/put_the_wine_bottle_on_the_rack.bddl,4cf8e44712a7a269200114ef61176e4b8a1b21d1531b09abaf2478f0b8fe0769,libero_pro/init_files/libero_goal_object/put_the_wine_bottle_on_the_rack.pruned_init,45f7e4e88cef72525904bb8f8ac57fa4fa51d277f2a7b9718beee0f6b657e9f0,UNAVAILABLE_NOT_A_GIT_CHECKOUT
libero_goal_object::task09::init043::eval_seed000,goal_object_t40to49,94,libero_goal_object,9,put the wine bottle on the rack,43,43,0,43,libero_pro/bddl_files/libero_goal_object/put_the_wine_bottle_on_the_rack.bddl,4cf8e44712a7a269200114ef61176e4b8a1b21d1531b09abaf2478f0b8fe0769,libero_pro/init_files/libero_goal_object/put_the_wine_bottle_on_the_rack.pruned_init,45f7e4e88cef72525904bb8f8ac57fa4fa51d277f2a7b9718beee0f6b657e9f0,UNAVAILABLE_NOT_A_GIT_CHECKOUT
libero_goal_object::task09::init044::eval_seed000,goal_object_t40to49,95,libero_goal_object,9,put the wine bottle on the rack,44,44,0,44,libero_pro/bddl_files/libero_goal_object/put_the_wine_bottle_on_the_rack.bddl,4cf8e44712a7a269200114ef61176e4b8a1b21d1531b09abaf2478f0b8fe0769,libero_pro/init_files/libero_goal_object/put_the_wine_bottle_on_the_rack.pruned_init,45f7e4e88cef72525904bb8f8ac57fa4fa51d277f2a7b9718beee0f6b657e9f0,UNAVAILABLE_NOT_A_GIT_CHECKOUT
libero_goal_object::task09::init045::eval_seed000,goal_object_t40to49,96,libero_goal_object,9,put the wine bottle on the rack,45,45,0,45,libero_pro/bddl_files/libero_goal_object/put_the_wine_bottle_on_the_rack.bddl,4cf8e44712a7a269200114ef61176e4b8a1b21d1531b09abaf2478f0b8fe0769,libero_pro/init_files/libero_goal_object/put_the_wine_bottle_on_the_rack.pruned_init,45f7e4e88cef72525904bb8f8ac57fa4fa51d277f2a7b9718beee0f6b657e9f0,UNAVAILABLE_NOT_A_GIT_CHECKOUT
libero_goal_object::task09::init046::eval_seed000,goal_object_t40to49,97,libero_goal_object,9,put the wine bottle on the rack,46,46,0,46,libero_pro/bddl_files/libero_goal_object/put_the_wine_bottle_on_the_rack.bddl,4cf8e44712a7a269200114ef61176e4b8a1b21d1531b09abaf2478f0b8fe0769,libero_pro/init_files/libero_goal_object/put_the_wine_bottle_on_the_rack.pruned_init,45f7e4e88cef72525904bb8f8ac57fa4fa51d277f2a7b9718beee0f6b657e9f0,UNAVAILABLE_NOT_A_GIT_CHECKOUT
libero_goal_object::task09::init047::eval_seed000,goal_object_t40to49,98,libero_goal_object,9,put the wine bottle on the rack,47,47,0,47,libero_pro/bddl_files/libero_goal_object/put_the_wine_bottle_on_the_rack.bddl,4cf8e44712a7a269200114ef61176e4b8a1b21d1531b09abaf2478f0b8fe0769,libero_pro/init_files/libero_goal_object/put_the_wine_bottle_on_the_rack.pruned_init,45f7e4e88cef72525904bb8f8ac57fa4fa51d277f2a7b9718beee0f6b657e9f0,UNAVAILABLE_NOT_A_GIT_CHECKOUT
libero_goal_object::task09::init048::eval_seed000,goal_object_t40to49,99,libero_goal_object,9,put the wine bottle on the rack,48,48,0,48,libero_pro/bddl_files/libero_goal_object/put_the_wine_bottle_on_the_rack.bddl,4cf8e44712a7a269200114ef61176e4b8a1b21d1531b09abaf2478f0b8fe0769,libero_pro/init_files/libero_goal_object/put_the_wine_bottle_on_the_rack.pruned_init,45f7e4e88cef72525904bb8f8ac57fa4fa51d277f2a7b9718beee0f6b657e9f0,UNAVAILABLE_NOT_A_GIT_CHECKOUT
libero_goal_object::task09::init049::eval_seed000,goal_object_t40to49,100,libero_goal_object,9,put the wine bottle on the rack,49,49,0,49,libero_pro/bddl_files/libero_goal_object/put_the_wine_bottle_on_the_rack.bddl,4cf8e44712a7a269200114ef61176e4b8a1b21d1531b09abaf2478f0b8fe0769,libero_pro/init_files/libero_goal_object/put_the_wine_bottle_on_the_rack.pruned_init,45f7e4e88cef72525904bb8f8ac57fa4fa51d277f2a7b9718beee0f6b657e9f0,UNAVAILABLE_NOT_A_GIT_CHECKOUT
